"Id","Title","Price","Distance","Time","EstimationMusic","Popularity","Category"
"567709","CONTRAST - Film, Malerei, Grafik von Carmen Büchner",0.0,168.88810004464955,1289,0,4,"museum/art gallery"
"567711","donnerstags in Remscheid LIVE",0.0,457.60696818711426,1609,944,0,"website"
"567410","Monty Alexander & his Harlem Kingston Express",0.0,358.5359291641996,1472,1000,1036,"company"
"567512","Making of AMIZARAS auf der FeenCon 2014",0.0,463.72073428892514,1262,0,495,"book"
"567960","Schneefuß",0.0,103.11396000684559,1389,0,441,"local business"
"567561","Stefan Knittler + Band live im Piranha",0.0,476.17158937526654,1518,1000,110,"Band"
"567268","Andy Martin",0.0,485.7606933487637,1512,0,79,"club"
"567460","Einladung zur Offenen Bühne im topos Leverkusen",0.0,472.82878370458224,1489,23,0,"artist"
"567813","good night - white pride Konzert (Hardcore)",0.0,375.1047890514081,1002,0,1,"Entertainment"
"567620","Land Rover live Segeln",0.0,355.4967434858017,799,0,4,"cars"
"567271","Eröffnung des REGENSBURG POPKULTUR FESTIVALS",0.0,254.5917589770296,1358,0,375,"community"
"567316","The Cubes - men at work",0.0,255.17657541480423,1359,0,2,"event planning/event services"
"567717","Sugarpops",0.0,496.97908183947425,963,1000,168,"restaurant/cafe"
"567463","Silvester Party 2013 im Bienenkorb Passau",0.0,277.8571532682264,1061,1000,0,"local business"
"567517","Frühlingsfest",0.0,131.96863405594627,451,0,13,"bar"
"567665","ST. MARTINUS oder ICH GEHE MIT MEINER LATERNE",0.0,485.8036742052738,1374,0,62,"public figure"
"568059","Salsa Cubana Workshop - für Einsteiger",0.0,476.1505097010456,1227,0,23,"Bildung"
"567275","VWZ Benefiz Dartborussen Soest",0.0,380.4999281225362,1288,806,1,"professional services"
"567420","NOCHE DE SALSA , COCTELES Y TAPAS “",0.0,470.86102408775054,1300,1000,74,"Entertainment"
"568116","Kultur im Hof - Free Bears",0.0,479.1981159475118,890,0,10,"artist"
"567730","Bergisches Quintett",0.0,465.7900326406928,863,1000,160,"event planning/event services"
"568021","Ü35 Party in Zwickau",0.0,94.41607876278474,813,813,51,"restaurant/cafe"
"567638","CRD Heimbout am 18.Oktober",7.0,476.69778068268096,1352,0,4,"amateur sports team"
"567877","Eröffnung des audiosus hörzentrums",0.0,284.37908418751243,1548,0,6,"health/medical/pharmacy"
"567972","Andre Hartmann Radio Aktiv",0.0,255.17657541480423,1693,0,2,"event planning/event services"
"568226","Bei Sonnenuntergang auf dem Lousberg",0.0,537.7151593851864,1209,0,2,"community organization"
"567736","Chilln mit Gott - Studierendengottesdienst",0.0,537.7224248439211,1577,0,2,"community organization"
"568122","Neue Konzertreihe 'Blue Sunday' - Kooperation Bayerischer Hof/Jazz Institut",0.0,359.46841513871436,982,1000,1924,"Bildung"
"567576","Erstiparty des FSRs der Phil Fak I",1.0,132.40320176208772,969,0,12,"university"
"567525","JazzJam@Milla",0.0,359.7574723708917,810,1000,17,"Bildung"
"568076","GUTELAUNEMUSIK-TOUR - Die Arbeitslosen Bauarbeiter live beim Schönherr.FEST in Chemnitz",0.0,61.69180234222089,883,1000,11,"Band"
"564976","Forschungskolloquium Pop-Musik-Welten",0.0,359.9796559753775,1026,294,4,"university"
"565029","Große Löwen-Party",19.0,461.2559883569172,1121,1000,255,"non-profit organization"
"564689","NBBL Viertelfinale: finke baskets - Piraten Hamburg",0.0,354.398713582097,1163,0,0,"sports team"
"565181","30 Jahre PLANTAGE!",0.0,326.83113349240324,918,1000,22,"local business"
"564622","Lounge in the City - AfterWorkParty",0.0,358.71753735262456,1294,16,37,"political party"
"564443","R'n'R Stammtisch: 'The Tweedys' (Rock 'n' Roll) !!!",0.0,100.29374743694805,1104,0,1,"Band"
"564873","Dredner Stadtrundschau",0.0,2.2263857219808116,648,23,104,"comedian"
"564302","Champions League Finale",0.0,433.77227413672944,841,841,18,"bar"
"565125","Gegen den Bagida Marsch",0.0,360.2827511756517,1480,0,4,"cause"
"565092","Eröffnungskonzert",0.0,277.15306648042116,623,0,326,"non-profit organization"
"564929","Offener Austausch unter Menschen",0.0,491.98614052741243,1468,0,14,"business services"
"563784","Eiländ",0.0,463.7009820030601,1178,1000,87,"food/beverages"
"563528","Discofox und Boogie-Party",0.0,515.573665829012,890,0,15,"sports venue"
"564535","Halloween - Party",0.0,305.2844556687091,1000,951,26,"Band"
"565037","3. Deutscher Jugendtanzpreis Jugend tanzt Klassik",0.0,361.661185828778,876,566,364,"dancer"
"564552","Konzert der A-capella-Gruppe Vorlaut",0.0,245.40479301145368,1289,0,0,"non-profit organization"
"564501","TUSSIPARK",0.0,1.421826486626916,1705,0,207,"actor/director"
"563593","Faschingsdisco in Langeneck Skiclub -Faschingsdisco",0.0,323.4423094925096,735,148,170,"restaurant/cafe"
"563693","Der musikalische Morgenkreis",0.0,356.70885020870435,837,0,13,"non-profit organization"
"564750","Live Fußball: Bundesliga",0.0,239.85941646434972,1156,0,4,"bar"
"563694","1. Weihnachts-Event 2014",0.0,262.41359177968735,1379,0,3,"shopping/retail"
"563932","Premierenlesung Kati Naumann: Die große weite Welt der Mimi Balu mit musikalischer Begleitung des Mimi Balu Trios",6.0,100.28489943876406,1537,0,5,"retail and consumer merchandise"
"564638","C-Moon LIVE",0.0,223.17779558832132,1546,0,11,"Entertainment"
"564542","KORREKT Mode feiert 25-jähriges JUBILÄUM",0.0,487.3608356342652,807,0,6,"local business"
"563483","XXL-Freitag im Lighthouse",0.0,456.4217475785462,1148,806,0,"church/religious organization"
"565100","TheHouseMOVE",0.0,481.572262043854,673,0,4,"local business"
"565041","Die Scheibenwischer  -Wir wären dann soweit!-",0.0,465.7900326406928,366,0,160,"event planning/event services"
"565132","Tanz in den Mai mit den Blackshoes!",0.0,479.86761644868506,1546,995,261,"Entertainment"
"564498","Jugend Tanzparty: X-mas warm up Party. Heute kommt der Nikolaus.",0.0,369.39002756958496,1401,993,0,"local business"
"564642","Alles nur Show",0.0,470.27717458900395,955,0,31,"public figure"
"565052","FC Bayern München vs. Hertha BSC Berlin",0.0,389.47309205683337,1541,0,34,"restaurant/cafe"
"565198","2. Jahresparty Hanau's Essen & Trinken",0.0,469.3129611895929,1226,1000,10,"restaurant/cafe"
"565044","CLUBABEND!!!",0.0,13.351708344427808,743,0,40,"non-profit organization"
"563641","Karnevalsparty im Alten Lindenhof",0.0,464.465011937347,1124,918,10,"restaurant/cafe"
"564001","LIEBLINGSSTÜCKE - eine 10-jährige Retrospektive",0.0,261.23029409594153,1330,3,2,"Entertainment"
"564237","Sensual-Kizomba-Community",4.0,362.99722077988224,1572,1000,6,"Sport"
"563447","CAMPUS FLASH - 2€ SPECIAL PARTY",2.0,476.04212463547395,1582,0,38,"club"
"564088","Macbeth",0.0,456.06611381266936,1471,0,237,"Entertainment"
"563381","Zouk It Night Cologne!",0.0,476.1505097010456,1009,0,23,"Bildung"
"564946","Weihnachtsliedersingen",0.0,100.43553617148795,1052,148,305,"Band"
"564152","? Poolparty Forheim ?",0.0,346.7456800254118,1281,0,3,"community"
"563384","BEST OF ACOUSTIC SLAM",4.0,474.6664573186236,488,1000,96,"Band"
"563939","Für mich soll´s rote Rosen regnen",0.0,460.499861748209,758,137,183,"local business"
"564196","EQUINOX Frühling",0.0,358.84348080333564,1140,0,0,"organization"
"563537","Festival - Survivalkiosk am Klimperkasten",0.0,329.21998402424134,1273,15,56,"Entertainment"
"564197","Halbfinale Deutschland",0.0,59.33121451774043,510,448,54,"Tourismus"
"563388","Jürgen Schwab",0.0,238.44890770280804,448,1000,148,"non-profit organization"
"564094","Rockabilly Party - Midnight Monsters Hop - 06.06. Club Palais 13",0.0,189.68069024601166,1582,1000,14,"business services"
"564141","Dive Deeper Yoga on the beat",0.0,439.44434916708474,734,0,0,"Sport"
"563296","FChampions League LIVE-Übertragung Juventus Turin - FC BAYERN im 'LA VIVRE'",0.0,324.6439174835868,796,0,17,"restaurant/cafe"
"564048","Havana Night Fever Party",0.0,399.45508889570266,1140,0,0,"Sport"
"563492","Kerwa 2014 - Livemusik mit Akust-X",0.0,237.37498023201002,1332,0,14,"restaurant/cafe"
"580974","Kirschblütenfest - Naked Superhero",0.0,361.43691914183154,1540,1000,150,"restaurant/cafe"
"581021","After Zug Party",0.0,534.8312555479023,1121,782,42,"local business"
"580478","Music-Night - Edy Edwards - Someone´s Missing - Slippery Affair",0.0,468.5691594482905,1338,1000,41,"non-profit organization"
"580680","Exact Silvester  Party",7.0,438.53205705277367,1425,1000,23,"club"
"581222","Rock am Wackelpeter",0.0,375.2444726579835,939,0,77,"Band"
"580872","HEUTE // King Kong Kicks w/ Sylvan Esso live // Hotel Shanghai Essen",0.0,469.88426620851124,1324,1000,48,"music chart"
"580330","Essa Milonga am 16.05.2015",0.0,262.6677641909585,1561,0,7,"Sport"
"581077","Silvesterparty",0.0,152.65545626828575,1425,763,0,"club"
"580385","DOUGLAS GREED FEAT. NAGLER & KUSS LIVE - NEO.POP NACHT",0.0,190.3065039777621,960,1000,1374,"Entertainment"
"580426","Tanzwerkstatt 2013",0.0,402.5119054667871,973,802,63,"Entertainment"
"580978","Thomas  Rups  Unger und Band   „Alles was ich brauch Tour 2014“",0.0,128.7574115317745,1387,947,228,"local business"
"580427","Sa. 09.02. - 2 Years Clubbing Brotherz",0.0,95.15588656496631,736,1000,59,"company"
"581188","HARDCORE in the ZORA: ADJUDGEMENT vs. SICK TIMES",7.0,207.20275752960524,959,0,0,"public places"
"580335","Swing on Friday",3.0,362.0110171743749,742,0,0,"Bildung"
"580923","Ella Hayes and the homecomings",0.0,100.22213995695851,393,1000,232,"entertainment website"
"580045","TRAINSPOTTING nach irvine welsh",0.0,456.5255718863954,1450,0,41,"Entertainment"
"579501","Pop, Rock und Gospel für den guten Zweck: Das Benefiz Konzert zum 25 jährigen Bestehen der MS Selbsthilfegruppe für den Kreis Heinsberg",10.0,525.2580048582303,953,0,8,"non-profit organization"
"580880","Gin and Juice Session (No. 04/2015)",0.0,470.4909382575223,1480,1000,93,"Band"
"579896","Open Air Grillfest 2012",0.0,212.8116504170199,484,0,13,"local business"
"579739","JUKEBOX NIGHT",0.0,512.6231407380451,1401,1000,275,"Entertainment"
"580692","Stille Nacht - Party! FREIER EINTRITT",0.0,537.2728759090464,1419,1000,1,"club"
"579933","Musikalischer Parodieabend mit Vicki Vomit",0.0,118.00685909552122,1240,1000,750,"local business"
"581232","Ü30 CHARTS Party",38.0,424.4044196194497,1071,1000,500,"Entertainment"
"579548","RED BULL NIGHT RACE (18+)  inkl Pille für die Verzehrkarte ",0.0,473.0418044575205,932,1000,42,"club"
"579997","E-EGAL + KILLER JILLER + PEPPONE @VL",0.0,132.21984788860374,812,937,4,"non-profit organization"
"580543","Salsacafé im ADA Wuppertal mit DJane Salsa Bomba",0.0,460.3752231191215,1531,1000,182,"school"
"579345","Johann König - MILCHBRÖTCHENRECHNUNG - Das neue Programm!",0.0,437.0314923248928,1814,0,317,"event planning/event services"
"580450","Endlich Mittwoch präsentiert: IGGY & SASCHA || FLASH BENJAMIN || HURRYKAYNE || 21h || 2€ Bier",2.0,360.1314031888345,1202,1000,317,"record label"
"579598","SimmerZwei",0.0,0.5299113341601656,1275,946,169,"restaurant/cafe"
"581136","Tanzabend",5.0,222.98352487416693,856,895,0,"club"
"580547","Endlich Mittwoch präsentiert: NAKED SUPER HERO || 21h || 2€ Bier",2.0,360.1314031888345,1069,1000,317,"record label"
"579457","12. Nacht der Kirchen",0.0,131.9798665771617,561,0,146,"local business"
"579755","DIE PRINZEN",41.0,440.2974557162253,945,1000,1,"community organization"
"579957","Florian Silbereisen präsentiert: Das Fest der Feste",0.0,299.6376011360087,1127,1000,144,"concert venue"
"580159","José Parrondo & Antonio Andrade »Cante Flamenco y Guitarra«",0.0,263.45552090212664,750,0,201,"Entertainment"
"579756"," SCHAU II MEETS SCHAU III ",0.0,100.75821422159319,855,8,778,"Bildung"
"579605","Valerie McCleary & Edi Schorer »Moods & Roots«",0.0,263.45552090212664,967,0,201,"Entertainment"
"579556","CLASH OF THE TITANS // LADIES FREE*",0.0,475.9740499011234,855,1000,15,"consulting/business services"
"579406","After Wiesn Party",0.0,392.54839926269733,981,0,7,"local business"
"580162","Tess Wiley live",0.0,489.7529427019792,1096,864,37,"restaurant/cafe"
"580063","Cocktail - Night",0.0,526.3780843753592,364,994,13,"Sport"
"580164","Mocca Nova Akustiksession #23",0.0,479.18271525651176,868,1000,51,"product/service"
"580554","Advenster 2012",0.0,1.9234477921185587,671,0,26,"Entertainment"
"580114","Cocktail Dreams",3.5,255.96652652472972,414,1000,2,"company"
"579912","Tag der offenen Tür - Jubiläumswochenende",0.0,480.9769596652553,1317,1,72,"museum/art gallery"
"579662","DORTMUNDER WEIHNACHT",0.0,440.2974557162253,1402,1000,1,"community organization"
"579966","Boris Dlugosch | Studio06 | CCL",0.0,65.75516894992553,707,1000,24,"Entertainment"
"581106","Lektron Live",0.0,102.01450414681958,1533,0,58,"bar"
"579416","2GETHER | JEDEN DONNERSTAG | 2€ EINTRITT & KEIN MDVZ | VILLAGE DORTMUND",2.0,439.8125119392884,615,1000,16,"club"
"581007","PREGLOW + TRIEBLAUT @VL",0.0,132.21984788860374,1190,1000,4,"non-profit organization"
"581162","Rock Hard - Party harder @Melodrom Karthalle",0.0,416.1237731474524,1142,982,8,"club"
"579995","Philosophie-Party (Eintritt frei)",0.0,452.9103463158555,1175,940,158,"restaurant/cafe"
"579932","High Heels Party",0.0,465.0338100245003,1155,434,5,"club"
"579636","Le Club Friday Special: Best of 90`s",0.0,434.9531704041002,1218,1000,5,"club"
"579785","DER WOLF UND DIE WINTERGEISTER - Magisches Figurenspiel",0.0,375.90067801502215,1045,3,91,"hotel"
"580631","BRUNOs KARAOKEPARTY",0.0,346.2098749514746,1321,0,194,"bar"
"580285","Jamsession Kultus",0.0,394.44041976047225,1355,986,1,"concert venue"
"580690","THE VELVET UNDERGROUND, performed by Sister Ray Society",0.0,376.0576406393224,781,1000,13,"Band"
"580430","Swing im Capitol",0.0,361.79786720850893,1071,0,8,"Bildung"
"579543","LIVELYRIX POETRY SLAM",0.0,99.31807783049453,392,0,78,"entertainment website"
"579393","Freizeit-Land Geiselwind wird 45 Jahre",0.0,272.2131433101205,1240,0,20,"attractions/things to do"
"580340","Biker-Fasching",0.0,297.9135643976235,1114,0,34,"bar"
"580691","Unsinniger Donnerstag im Kammerer Bräu Bad Reichenhall",0.0,375.314015909461,734,0,47,"restaurant/cafe"
"581194","FC Bayern München - Borussia Dortmund",0.0,368.89191213522565,1163,0,81,"bar"
"579551","DONNERSTAG | STAMMTISCH",0.0,259.82697163691626,1448,1000,5,"bar"
"580983","POLEDANCE-Schnuppertag",0.0,500.9823081678077,1310,0,191,"Entertainment"
"581087","Ü30 Party",0.0,426.799058066063,1303,1000,4,"club"
"580882","Kuddel revival Party",3.0,281.85497486839,631,1000,21,"club"
"580635","NIKOLAUS PARTY - 06.12.2014",0.0,455.9631734965125,1401,998,3,"bar"
"580392","Konzert im Baal im März",0.0,358.9219816284359,1506,0,60,"restaurant/cafe"
"580636","Silvesterparty im Brauhaus",0.0,477.349702686581,330,1000,137,"restaurant/cafe"
"581231","VIU AT HRVST",0.0,358.3139782120717,1518,4,3,"local business"
"579444","LA FRONTERA (von Infinite Distance)",0.0,103.11396000684559,1091,0,441,"Entertainment"
"581089","ALTWEIBER PARTY",0.0,465.11280547338436,734,1000,82,"Entertainment"
"580541","MOVE live im Biergarten",0.0,315.00964758000066,855,989,57,"local business"
"579794","NachtMusik – Orgel trifft Stimme: Alt",0.0,467.0821100384853,573,0,2,"church/religious organization"
"580500","Mr.KITTY & Liebknecht  live at Black Revelation (Leipzig)",9.0,101.0849998052325,1491,1000,255,"Band"
"580542","Live Schippikan",0.0,469.46515473197553,681,750,222,"restaurant/cafe"
"580000","Die Freitagsparty mit 1€ Special!",0.0,471.95675373228914,791,811,33,"club"
"581202","Big Band - Konzert",9.0,118.33025670561,1500,0,147,"local business"
"579795","Ü 30 PARTY",5.0,323.00178566641875,750,1000,12,"bar"
"579447","SA. 09.05. BLACK BEATZ NIGHT",0.0,376.11809848829256,1555,1000,4,"Entertainment"
"580501","NO LIMIT PARTY - Schnell eines von 5 VIP Tickte´s sichern!",0.0,255.46672252831507,785,0,7,"club"
"580351","Orgel und Fussball II - Deutschland - Holland",0.0,469.9854362379912,495,0,81,"local business"
"580787","SA 05.04. TROGLAUER BUAM  • FRÜHLINXXFEST • EventHalle Geiselwind",0.0,272.4167719613526,1155,1000,322,"concert venue"
"579937","Radio Galaxy-DJ-Mix FR/13/09/18-19 Uhr mit DJ JackSon-X",0.0,196.48289353118875,952,998,2,"radio station"
"580890","Women’s power: „Alternative Nobel Prize“- awardees Monika Hauser and Sima Samar meet in Bonn",0.0,465.92915189584807,843,2,0,"organization"
"580861","Three Sixty Club Bayreuth presents  WE POPPIN BOTTLES ",5.0,197.25998133448556,1373,1000,57,"club"
"579835","Lost in Music",6.0,360.26980693541645,1541,1000,41,"media/news/publishing"
"579482","Clubbühne Live:  Wolllust ",0.0,132.68182158218792,1197,353,223,"bar"
"579426","Der Reggaehase Boooo im Neuen Schauspiel Leipzig",0.0,103.03477711104526,842,2,264,"Band"
"579977","FRIENDS CLUBBING",0.0,262.88404963350905,1505,1000,7,"club"
"579626","After Sylvester Party",0.0,112.55675497778564,697,813,110,"restaurant/cafe"
"578176","Sebastian Gahler Trio live @ Ellington Bar",0.0,485.38096652071334,656,992,23,"Band"
"577776","Have love will dance",0.0,1.8548985055016398,1582,1000,251,"entertainer"
"578072","Ladies Night ? Single & Flirt Party",0.0,126.1631389443458,951,980,15,"Entertainment"
"577977","Jazz-Session",0.0,100.30320924062427,390,988,1108,"entertainment website"
"577674","Ü 40 Party Das Beste aus den 80",3.0,512.6231407380451,946,1000,275,"Entertainment"
"577528","Michaela Melián: Heimweh",0.0,1.8572180230733124,1163,0,0,"museum/art gallery"
"577419","14. Internationales Puppentheaterfestival   Puppen an die Macht   16. – 18.11.2012:",5.0,1.9234477921185587,652,0,26,"Entertainment"
"577377","50 SHADES OF GREY mit nermina kukic",0.0,456.5255718863954,1353,0,41,"Entertainment"
"577325","Hangover Party",0.0,100.77071314245887,1168,990,5,"club"
"577830","Silvester im Café Apart",0.0,100.37384654871046,330,0,30,"restaurant/cafe"
"577831","Over Thirty Dance Night!!",0.0,368.89191213522565,449,1000,81,"bar"
"578180","Radiophon @ Folklorum in Einsiedel",0.0,91.90226655438748,1309,826,32,"Band"
"577832","BRUNOS KARAOKEPARTY",0.0,346.2098749514746,1223,972,194,"bar"
"578032","This is the Mix mit DJ Andi @Melodrom Karthalle",0.0,416.1237731474524,1309,1000,8,"club"
"577980","21 JAHRE METROPOL B-DAY PARTY",0.0,209.94742704139924,680,1000,10,"company"
"577535","MAKONDE CLUB PARTY | SANDKASTENROCKER | DOPPELDECKER | 4 €",4.0,116.96980038995702,862,0,70,"club"
"577578","PALMERAS KANIBALES",0.0,132.21984788860374,489,999,4,"non-profit organization"
"578133","Konzert: GANZTAGSHELDEN deutscher Rock/Pop",5.0,475.0085585804589,596,1000,155,"restaurant/cafe"
"577479","DEEP HOUSE MEGAMIX PARTY",0.0,362.55528104604446,1442,1000,2,"local business"
"577785","Tutzinger Schülerforum: Politischer Extremismus - Gefährdung der Demokratie",0.0,390.9447918192373,941,0,7,"Bildung"
"577838","Sommerabend-Konzert im Stadtgarten",0.0,501.7050000972077,1281,0,0,"Band"
"577539","Vitamin Beat",0.0,434.4681015101043,1254,1000,15,"music chart"
"577787","Freitagspartywahnsinn mit 1€ Party!",0.0,471.95675373228914,588,377,33,"club"
"577683","Sternbrückenfest mit Bender & Schillinger",0.0,168.81899498405758,1181,0,17,"museum/art gallery"
"577583","BIRTHDAY PARTY",0.0,1.8741812235173085,1492,0,5,"bar"
"577684","SATURDAY49",0.0,135.41761264420958,1051,0,169,"club"
"577634","Ballquartett",0.0,99.70678643689875,496,0,100,"community organization"
"578086","EM 2012 - Deutschland vs. Portugal - EM Party - Alle Cocktails nur 5€ ",5.0,397.4070797607578,491,0,28,"bar"
"578191","Das Phantom der Oper",43.95,455.3387374157309,743,85,308,"event planning/event services"
"577352","Emil Viklický Trio",18.0,254.5917589770296,1132,855,375,"restaurant/cafe"
"577688","Die LEGENDÄRE 1-Stunden-Party // BEACHWEAR",0.0,536.7622456556239,1304,979,36,"Entertainment"
"577433","Live in Eisleben!!!!",0.0,161.60845970081365,1114,993,45,"Band"
"577889","Country Live mit Just Country Lite",0.0,248.0359241961658,827,0,58,"club"
"577793","Wieverfastelovend mit DJ em BEACH CLUB ab 11:11 Uhr - Eintritt frei -",0.0,499.58545533126403,1468,0,137,"restaurant/cafe"
"577401","STADTGEFLÜSTER @ N8Schicht & N8Lounge",4.0,467.42351729614273,589,0,9,"community"
"578250","The Exile presents: Drag DJane Miss Delicious",0.0,476.0158353528095,1225,1000,11,"local business"
"577851","Oster-Jam",0.0,94.96266548625762,1520,0,5,"restaurant/cafe"
"577852","Liederabend mit klassischem Bass",0.0,303.97517546236764,609,1000,224,"local business"
"578043","1 Euro Party!",0.0,471.95675373228914,876,437,33,"club"
